GBR,United Kingdom,Horwich,53.5920,-2.5400
KHM,Cambodia,Tbeng Meanchey,13.8167,104.9667
USA,United States,Soledad,36.4432,-121.3426
GBR,United Kingdom,Maesteg,51.6100,-3.6500
GBR,United Kingdom,Bathgate,55.9024,-3.6431
USA,United States,Carteret,40.5849,-74.2284
POL,Poland,Szczytno,53.5667,20.9833
KEN,Kenya,Kajiado,-1.8500,36.7833
CAF,Central African Republic,Kaga Bandoro,7.0000,19.1833
USA,United States,University Park,32.8506,-96.7937
GBR,United Kingdom,Truro,50.2600,-5.0510
IND,India,Hesarghatta,13.1391,77.4783
POL,Poland,Bartoszyce,54.2500,20.8000
IND,India,Raja Pakar,25.7350,85.3376
BEL,Belgium,Ekeren,51.2833,4.4167
FRA,France,Le Mee-sur-Seine,48.5333,2.6289
PRT,Portugal,Portalegre,39.3167,-7.4167
IND,India,Kondalampatti,11.6262,78.1189
USA,United States,South Bradenton,27.4612,-82.5822
GBR,United Kingdom,Yate,51.5402,-2.4110
MEX,Mexico,Degollado,20.4667,-102.1500
IND,India,North Guwahati,26.1900,91.7100
MEX,Mexico,Valle Nacional,17.7667,-96.3000
SVN,Slovenia,Novo Mesto,45.8000,15.1667
MEX,Mexico,Cotija de la Paz,19.8100,-102.7047
GBR,United Kingdom,Southbourne,50.7220,-1.7980
ITA,Italy,Cusano Milanino,45.5500,9.1833
GBR,United Kingdom,Stoke Gifford,51.5170,-2.5480
MEX,Mexico,Fortin de las Flores,18.9000,-97.0000
IND,India,Chinnasekkadu,13.1609,80.2573
GBR,United Kingdom,Leek,53.1080,-2.0234
BEL,Belgium,Edegem,51.1500,4.4500
EGY,Egypt,Sharunah,28.5667,30.8500
AFG,Afghanistan,Bazarak,35.3128,69.5158
MEX,Mexico,Tequixquiac,19.9097,-99.1417
FRA,France,Herouville-Saint-Clair,49.2044,-0.3253
FRA,France,Chevilly-Larue,48.7664,2.3533
BGD,Bangladesh,Sonagazi,22.8492,91.3928
USA,United States,Riverbank,37.7260,-120.9433
IND,India,Balasore,21.4942,86.9317
GBR,United Kingdom,Kirkstall,53.8160,-1.6020
EGY,Egypt,Abu Sir Bana,30.9000,31.2347
CHN,China,Dongta,38.0824,106.3390
GBR,United Kingdom,Dronfield,53.3024,-1.4664
GBR,United Kingdom,Buxton,53.2590,-1.9110
MNG,Mongolia,Suhbaatar,50.2364,106.2064
ARG,Argentina,Rawson,-43.3000,-65.1000
GBR,United Kingdom,Royton,53.5660,-2.1210
LBN,Lebanon,Baalbek,34.0063,36.2073
GBR,United Kingdom,Rothwell,53.7485,-1.4780
FRA,France,Le Plessis-Trevise,48.8111,2.5717
UGA,Uganda,Abim,2.7019,33.6600
UGA,Uganda,Bundibugyo,0.7125,30.0600
GBR,United Kingdom,Hornsey,51.5870,-0.1180
GBR,United Kingdom,Falmouth,50.1500,-5.0700
JPN,Japan,Kasamatsucho,35.3672,136.7632
JPN,Japan,Kanmaki,34.5627,135.7167
USA,United States,Herndon,38.9699,-77.3867
IND,India,Chausa,25.5283,87.0322
USA,United States,North Lynnwood,47.8533,-122.2762
PRT,Portugal,Falagueira,38.7589,-9.2261
FRA,France,Castelnau-le-Lez,43.6369,3.9019
THA,Thailand,Lop Buri,14.8000,100.6269
IND,India,Panniyannur,11.7538,75.5528
BDI,Burundi,Cibitoke,-2.8886,29.1200
MEX,Mexico,Allende,28.3333,-100.8333
USA,United States,Elmwood Park,41.9225,-87.8163
USA,United States,Landover,38.9241,-76.8875
ISR,Israel,Gan Yavne,31.7886,34.7053
USA,United States,Bailey's Crossroads,38.8477,-77.1305
CHN,China,Xingangli,39.9101,119.5468
ITA,Italy,Cormano,45.5500,9.1667
IRL,Ireland,Carlow,52.8306,-6.9317
UGA,Uganda,Butaleja,0.9250,33.9450
MWI,Malawi,Chitipa,-9.7019,33.2700
FRA,France,Saint-Pol-sur-Mer,51.0314,2.3439
GBR,United Kingdom,Woodlesford,53.7567,-1.4530
PRT,Portugal,Sao Joao da Madeira,40.8972,-8.4889
IRL,Ireland,Tralee,52.2675,-9.6962
FRA,France,Garches,48.8456,2.1869
SEN,Senegal,Fatick,14.3333,-16.4069
PHL,Philippines,Tuktukan,14.5280,121.0718
FRA,France,La Celle-Saint-Cloud,48.8411,2.1344
FRA,France,Saint-Michel-sur-Orge,48.6325,2.3028
ISR,Israel,Kafr Qasim,32.1151,34.9751
USA,United States,Rosemont,38.5478,-121.3553
FRA,France,Dammarie-le-Lys,48.5177,2.6402
ARG,Argentina,Villa Sarmiento,-34.6333,-58.5667
USA,United States,Decatur,33.7711,-84.2963
THA,Thailand,Chanthaburi,12.6086,102.1039
LBN,Lebanon,Baabda,33.8333,35.5333
ALB,Albania,Gjirokaster,40.0667,20.1333
FRA,France,Villeneuve-le-Roi,48.7333,2.4167
FRA,France,Mantes-la-Ville,48.9750,1.7117
GBR,United Kingdom,Dollis Hill,51.5641,-0.2341
ITA,Italy,Frattaminore,40.9500,14.2667
LVA,Latvia,Valmiera,57.5500,25.4000
SWE,Sweden,Huskvarna,57.7919,14.2756
IND,India,Bakhri,25.5989,86.2607
SRB,Serbia,Vrbas,45.5667,19.6500
PHL,Philippines,Bontoc,17.0900,120.9772
MRT,Mauritania,Atar,20.5167,-13.0500
EGY,Egypt,Bani Murr,27.2272,31.1944
LBY,Libya,Al Jawf,24.2167,23.3000
GBR,United Kingdom,Cottingham,53.7822,-0.4136
FRA,France,Saint-Maurice,48.8183,2.4347
USA,United States,San Fernando,34.2886,-118.4362
PRY,Paraguay,Caazapa,-26.2000,-56.3800
GBR,United Kingdom,Renfrew,55.8780,-4.3890
GAB,Gabon,Tchibanga,-2.9333,11.0000
USA,United States,Willowbrook,33.9209,-118.2356
MEX,Mexico,Suchiapa,16.6220,-93.1048
ITA,Italy,Senago,45.5833,9.1333
ISR,Israel,Qalansuwa,32.2822,34.9833
MEX,Mexico,Mecayapan,18.2167,-94.8333
GBR,United Kingdom,Stamford,52.6560,-0.4840
FRA,France,Hellemmes-Lille,50.6283,3.1100
COG,Congo (Brazzaville),Owando,-0.4833,15.9000
ZAF,South Africa,Stellenbosch,-33.9367,18.8614
IRL,Ireland,Celbridge,53.3380,-6.5388
RUS,Russia,Kudrovo,59.9000,30.5167
ECU,Ecuador,Guaranda,-1.6000,-79.0000
GBR,United Kingdom,Hebburn,54.9720,-1.5130
CHN,China,Fengdeng,38.5515,106.2465
FRA,France,Wasquehal,50.6694,3.1308
IRL,Ireland,Port Laoise,53.0308,-7.3008
MEX,Mexico,Mapastepec,15.4411,-92.8916
MAR,Morocco,Tabount,30.8800,-6.9100
GBR,United Kingdom,Leigh-on-Sea,51.5425,0.6535
MWI,Malawi,Nkhata Bay,-11.6000,34.3000
FRA,France,Acheres,48.9602,2.0684
IND,India,Bariarpur,25.6860,86.0295
TCD,Chad,Fada,17.1833,21.5833
FRA,France,Le Bourget,48.9344,2.4244
UGA,Uganda,Kyenjojo,0.6100,30.6442
GBR,United Kingdom,Calne,51.4380,-2.0050
COG,Congo (Brazzaville),Sibiti,-3.6858,13.3458
IND,India,Behat,26.2435,86.2799
THA,Thailand,Satun,6.6147,100.0681
FRA,France,Saint-Cyr-l'Ecole,48.8003,2.0625
THA,Thailand,Phetchaburi,13.1119,99.9458
EGY,Egypt,Al Madamud,25.7333,32.7125
IND,India,Bauria,22.4521,88.1853
BEN,Benin,Tohoue,6.3967,2.5853
GBR,United Kingdom,Hythe,50.8690,-1.3990
FJI,Fiji,Nakasi,-18.0667,178.5167
ITA,Italy,Novate Milanese,45.5333,9.1333
MEX,Mexico,Peto,20.1256,-88.9214
GBR,United Kingdom,Peterlee,54.7600,-1.3300
USA,United States,Watauga,32.8719,-97.2515
MEX,Mexico,Ciudad Miguel Aleman,26.4003,-99.0253
USA,United States,Ashland,37.6942,-122.1159
IND,India,Nerupperichchal,11.1610,77.3740
GBR,United Kingdom,Seaham,54.8400,-1.3400
ABW,Aruba,Tanki Leendert,12.5418,-70.0220
ESP,Spain,Alfafar,39.4222,-0.3906
LBY,Libya,Al `Aziziyah,32.5308,13.0211
GBR,United Kingdom,Shoreham-by-Sea,50.8340,-0.2730
JOR,Jordan,At Tafilah,30.8400,35.6000
FRA,France,Nogent-sur-Oise,49.2756,2.4683
FRA,France,Montereau-faut-Yonne,48.3853,2.9508
IND,India,Pakri,25.5876,85.1580
USA,United States,Copiague,40.6707,-73.3922
USA,United States,Maywood,41.8798,-87.8442
JPN,Japan,Yonabaru,26.1995,127.7548
UGA,Uganda,Kiboga,0.9200,31.7600
GBR,United Kingdom,Goodmayes,51.5631,0.1133
CHE,Switzerland,Allschwil,47.5500,7.5333
GBR,United Kingdom,Palmers Green,51.6178,-0.1092
ARG,Argentina,La Lucila,-34.4833,-58.4833
LTU,Lithuania,Kedainiai,55.2833,23.9667
IND,India,Mohiuddinnagar,25.7428,86.0812
UKR,Ukraine,Sukhodilsk,48.3500,39.7167
UGA,Uganda,Kagadi,0.9411,30.8108
GBR,United Kingdom,Biddulph,53.1200,-2.1700
GBR,United Kingdom,Worcester Park,51.3752,-0.2390
FRA,France,Chilly-Mazarin,48.7025,2.3125
GBR,United Kingdom,Killingworth,55.0318,-1.5557
CHE,Switzerland,Opfikon,47.4333,8.5667
ECU,Ecuador,Tena,-0.9890,-77.8159
IRL,Ireland,Naas,53.2158,-6.6669
USA,United States,Jasmine Estates,28.2930,-82.6907
PRT,Portugal,Sacavem,38.7944,-9.1053
MEX,Mexico,Teopisca,16.5425,-92.4719
EGY,Egypt,Sunbat,30.8057,31.2070
MEX,Mexico,Hidalgotitlan,17.7833,-94.6333
FRA,France,Lingolsheim,48.5575,7.6831
GBR,United Kingdom,Caterham,51.2803,-0.0816
CHE,Switzerland,Nyon,46.3833,6.2333
LKA,Sri Lanka,Hatton,6.8897,80.5981
CHE,Switzerland,Aarau,47.4000,8.0500
MLT,Malta,Mosta,35.9097,14.4261
GBR,United Kingdom,Selby,53.7818,-1.0703
FRA,France,Coudekerque-Branche,51.0253,2.3917
UGA,Uganda,Buyende,1.1475,33.1611
FRA,France,Fleury-les-Aubrais,47.9312,1.9210
JPN,Japan,Showa,35.6279,138.5351
BDI,Burundi,Kayanza,-2.9167,29.6167
GRC,Greece,Drapetsona,37.9467,23.6250
USA,United States,Millbrae,37.5994,-122.4023
MAR,Morocco,Douar Toulal,33.8951,-5.6021
DEU,Germany,Grobenzell,48.2000,11.3667
GBR,United Kingdom,Abbots Langley,51.7010,-0.4160
ETH,Ethiopia,Bonga,7.2667,36.2333
GBR,United Kingdom,Peterhead,57.5091,-1.7832
FRA,France,Ronchin,50.6047,3.0878
AFG,Afghanistan,Pul-e `Alam,33.9808,69.0350
LVA,Latvia,Ogre,56.8186,24.6056
IRL,Ireland,Kilkenny,52.6477,-7.2561
USA,United States,Cudahy,33.9631,-118.1830
USA,United States,West Puente Valley,34.0513,-117.9681
FJI,Fiji,Lami,-18.1167,178.4167
UGA,Uganda,Kotido,3.0061,34.1125
GBR,United Kingdom,Bellshill,55.8160,-4.0260
USA,United States,East San Gabriel,34.1157,-118.0791
USA,United States,Blue Island,41.6578,-87.6811
MEX,Mexico,Zimatlan de Alvarez,16.8667,-96.7833
MWI,Malawi,Ntcheu,-14.8333,34.6667
GBR,United Kingdom,Davyhulme,53.4559,-2.3683
USA,United States,Hialeah Gardens,25.8878,-80.3569
MEX,Mexico,Tepatlaxco,19.0667,-97.9667
UGA,Uganda,Moyo,3.6504,31.7200
AZE,Azerbaijan,Bilasuvar,39.4583,48.5450
MDG,Madagascar,Itaosy,-18.9167,47.4667
ETH,Ethiopia,Bedele,8.4500,36.3500
GBR,United Kingdom,Llandudno,53.3250,-3.8260
FRA,France,Saint-Fons,45.7086,4.8533
ITA,Italy,Monserrato,39.2500,9.1500
GBR,United Kingdom,Quedgeley,51.8250,-2.2800
THA,Thailand,Phra Pradaeng,13.6592,100.5331
ITA,Italy,Trentola,40.9762,14.1773
GBR,United Kingdom,Southgate,51.6316,-0.1265
MAR,Morocco,Oulad Fraj,32.9667,-8.2333
CAF,Central African Republic,Sibut,5.7333,19.0833
EGY,Egypt,Al Qays,28.4833,30.7833
GBR,United Kingdom,Burnham-on-Sea,51.2376,-2.9935
JAM,Jamaica,Savanna-la-Mar,18.2167,-78.1333
IND,India,Sancoale,15.4670,73.8330
GBR,United Kingdom,Prestatyn,53.3310,-3.4050
FRA,France,Soisy-sous-Montmorency,48.9878,2.2997
FRA,France,Bry-sur-Marne,48.8411,2.5222
MWI,Malawi,Mulanje,-16.0258,35.5081
MEX,Mexico,Jose Cardel,19.3667,-96.3667
MEX,Mexico,Ciudad Hidalgo,14.6792,-92.1497
USA,United States,North Plainfield,40.6209,-74.4386
IND,India,Dumjor,22.6400,88.2200
GBR,United Kingdom,Dukinfield,53.4739,-2.0828
LVA,Latvia,Jekabpils,56.4994,25.8783
AUT,Austria,Modling,48.0856,16.2831
USA,United States,Woodlawn,38.7332,-77.1149
ITA,Italy,Ischia,40.7500,13.9500
IND,India,Kannankurichchi,11.6969,78.1794
GBR,United Kingdom,Antrim,54.7173,-6.2055
EGY,Egypt,Jarajus,25.8681,32.7566
GNB,Guinea-Bissau,Bafata,12.1719,-14.6575
GBR,United Kingdom,Ecclesall,53.3620,-1.4980
XGZ,Gaza Strip,`Abasan al Kabirah,31.3237,34.3476
MAR,Morocco,Ahfir,34.9514,-2.1025
USA,United States,Roselle,40.6527,-74.2599
HRV,Croatia,Pozega,45.3331,17.6736
MLT,Malta,Saint Paul's Bay,35.9483,14.4017
THA,Thailand,Phichit,16.4431,100.3467
IND,India,Khizrpur,30.5843,76.7572
GAB,Gabon,Mouila,-1.8639,11.0575
ARM,Armenia,Artashat,39.9539,44.5506
IND,India,Mirpeta,17.3200,78.5200
NLD,Netherlands,Krommenie,52.5000,4.7667
MEX,Mexico,Aldama,28.8386,-105.9111
IND,India,Mahiari,22.5900,88.2400
GBR,United Kingdom,Frimley,51.3143,-0.7387
THA,Thailand,Loei,17.4853,101.7303
IND,India,Bhopatpur,26.4495,84.8545
GBR,United Kingdom,Bingley,53.8460,-1.8360
KHM,Cambodia,Svay Pak,11.6467,104.8715
SAU,Saudi Arabia,Al Bahah,20.0125,41.4653
MEX,Mexico,Palau,27.9167,-101.4167
IND,India,Pahsara,25.5482,86.1667
USA,United States,The Crossings,25.6708,-80.4018
USA,United States,Dover,40.0019,-76.8698
MEX,Mexico,Santa Catarina Juquila,16.2379,-97.2914
ESP,Spain,Sant Just Desvern,41.3833,2.0750
IND,India,Vandalur,12.8924,80.0808
GBR,United Kingdom,Molesey,51.4010,-0.3630
CAF,Central African Republic,Mbaiki,3.8833,18.0000
USA,United States,Hillside,40.6961,-74.2286
MEX,Mexico,Tatahuicapan,18.2500,-94.7667
GBR,United Kingdom,Connahs Quay,53.2180,-3.0570
MDA,Moldova,Soroca,48.1667,28.3000
ITA,Italy,Arese,45.5500,9.0667
LTU,Lithuania,Telsiai,55.9833,22.2500
MLT,Malta,Fgura,35.8725,14.5228
MEX,Mexico,Ayutla de los Libres,16.9000,-99.2167
GBR,United Kingdom,Great Linford,52.0680,-0.7637
ITA,Italy,Cercola,40.8667,14.3500
USA,United States,Massapequa,40.6676,-73.4706
GBR,United Kingdom,Houghton Regis,51.9039,-0.5247
EGY,Egypt,Zawiyat Razin,30.4122,30.8536
PRY,Paraguay,Paraguari,-25.6333,-57.1500
IRL,Ireland,Wexford,52.3342,-6.4575
USA,United States,Sunny Isles Beach,25.9385,-80.1246
CPV,Cabo Verde,Sao Filipe,14.8950,-24.4980
MNG,Mongolia,Uliastay,47.7428,96.8433
MEX,Mexico,Vista Hermosa de Negrete,20.2717,-102.4749
THA,Thailand,Phetchabun,16.4169,101.1533
IRL,Ireland,Mullingar,53.5224,-7.3378
GBR,United Kingdom,Liversedge,53.7067,-1.6900
USA,United States,Central Falls,41.8901,-71.3934
ITA,Italy,Sant'Antonio Abate,40.7333,14.5500
GBR,United Kingdom,Maltby,53.4260,-1.2100
FRA,France,Eragny,49.0172,2.0914
FRA,France,Cran-Gevrier,45.9036,6.1039
GBR,United Kingdom,Keynsham,51.4135,-2.4968
MEX,Mexico,Tapalpa,19.9445,-103.7585
YEM,Yemen,Ad Dali`,13.6967,44.7308
NLD,Netherlands,Alblasserdam,51.8702,4.6667
FRA,France,Faches-Thumesnil,50.5989,3.0736
MEX,Mexico,Acala,16.5533,-92.8069
GBR,United Kingdom,Kew Green,51.5308,-0.2248
IND,India,Sarso,26.2333,86.1768
GBR,United Kingdom,Bourne,52.7684,-0.3775
URY,Uruguay,Bella Union,-30.2500,-57.5833
BEL,Belgium,Assebroek,51.2000,3.2500
ARM,Armenia,Ashtarak,40.2975,44.3617
GBR,United Kingdom,Broughty Ferry,56.4672,-2.8699
USA,United States,West Carson,33.8229,-118.2931
USA,United States,West Rancho Dominguez,33.9057,-118.2683
LBY,Libya,Ghat,24.9644,10.1781
IND,India,Dumra,26.5671,85.5204
GBR,United Kingdom,Bedlington,55.1330,-1.5830
JOR,Jordan,Al Karak,31.1833,35.7000
CHE,Switzerland,Thalwil,47.2833,8.5667
USA,United States,Hayesville,44.9793,-122.9738
GBR,United Kingdom,Tonypandy,51.6223,-3.4512
CHE,Switzerland,Reinach,47.4833,7.5833
MEX,Mexico,Coalcoman de Vazquez Pallares,18.7775,-103.1600
PNG,Papua New Guinea,Goroka,-6.0833,145.3833
CAN,Canada,Saint-Lambert,45.5000,-73.5167
FRA,France,Chamalieres,45.7736,3.0669
MEX,Mexico,Acatlan de Osorio,18.2086,-98.0575
NAM,Namibia,Opuwo,-18.0556,13.8406
ARG,Argentina,Aldo Bonzi,-34.7083,-58.5181
JPN,Japan,Kitagata,35.4358,136.6844
URY,Uruguay,Carmelo,-34.0000,-58.2833
ITA,Italy,Melegnano,45.3588,9.3238
USA,United States,Valinda,34.0400,-117.9300
FRA,France,Moulins,46.5647,3.3325
ARM,Armenia,Ijevan,40.8792,45.1472
FRA,France,Mont-Saint-Aignan,49.4625,1.0872
MEX,Mexico,Salinas de Hidalgo,22.6280,-101.7156
ESP,Spain,Calella,41.6169,2.6642
EGY,Egypt,Dayr Abu Hinnis,27.7864,30.9050
IND,India,Morwa,25.8030,85.6861
USA,United States,Four Square Mile,39.6808,-104.8880
IND,India,Mayahaura,22.1834,88.4998
GBR,United Kingdom,Hadleigh,51.5535,0.6095
IND,India,Manjha,26.4061,84.5002
THA,Thailand,Nong Bua Lamphu,17.2042,102.4444
GBR,United Kingdom,East Barnet,51.6430,-0.1630
USA,United States,Columbia Heights,45.0484,-93.2472
GBR,United Kingdom,Moston,53.5156,-2.1848
CHE,Switzerland,Schlieren,47.4000,8.4500
CAF,Central African Republic,Bozoum,6.3172,16.3783
GBR,United Kingdom,Hampton,51.4220,-0.3670
FRA,France,Chennevieres-sur-Marne,48.7983,2.5339
FRA,France,Viroflay,48.8000,2.1722
LTU,Lithuania,Taurage,55.2522,22.2897
GBR,United Kingdom,Highgate,51.5716,-0.1448
AZE,Azerbaijan,Haciqabul,40.0433,48.9356
USA,United States,North Bellmore,40.6904,-73.5390
SLE,Sierra Leone,Leicester,8.4500,-13.2167
USA,United States,Lennox,33.9380,-118.3586
GBR,United Kingdom,Colne,53.8554,-2.1756
IND,India,Ghosai,25.5562,87.0304
FRA,France,Le Pecq,48.8967,2.1061
GRC,Greece,Ymittos,37.9500,23.7333
GBR,United Kingdom,Westbury,51.2600,-2.1910
IND,India,Nilaiyur,9.8572,78.0598
MEX,Mexico,Chemax,20.6550,-87.9372
KEN,Kenya,Maralal,1.1000,36.7000
GBR,United Kingdom,Clitheroe,53.8711,-2.3916
CHE,Switzerland,Pully,46.5167,6.6667
BWA,Botswana,Ghanzi,-21.7000,21.6500
HRV,Croatia,Virovitica,45.8333,17.3833
SLV,El Salvador,San Francisco,13.7000,-88.1000
GBR,United Kingdom,Redhill,51.2393,-0.1726
FRA,France,Bonneuil-sur-Marne,48.7742,2.4875
FRA,France,Vaureal,49.0300,2.0214
GBR,United Kingdom,Warminster,51.2050,-2.1810
IND,India,Harihans,26.1457,84.3476
MEX,Mexico,Senguio,19.7539,-100.3377
FRA,France,Bischheim,48.6139,7.7519
URY,Uruguay,Canelones,-34.5167,-56.2833
IND,India,Harpur,26.4527,86.0710
GBR,United Kingdom,Wellington,50.9755,-3.2243
ESP,Spain,Malgrat de Mar,41.6456,2.7428
LTU,Lithuania,Ukmerge,55.2500,24.7500
MEX,Mexico,Tecpan de Galeana,17.2500,-100.6833
USA,United States,Elmwood Park,40.9049,-74.1201
URY,Uruguay,Santa Lucia,-34.4525,-56.3964
JPN,Japan,Utazu,34.3106,133.8256
DJI,Djibouti,Obock,11.9667,43.2833
MEX,Mexico,Pajapan,18.2667,-94.6833
USA,United States,Lealman,27.8197,-82.6847
FRA,France,Le Raincy,48.8992,2.5231
USA,United States,Mountlake Terrace,47.7921,-122.3077
CRI,Costa Rica,Alajuelita,9.9035,-84.0996
GRC,Greece,Tavros,37.9667,23.6950
GBR,United Kingdom,Devizes,51.3528,-1.9958
FRA,France,Ecully,45.7744,4.7775
MDA,Moldova,Orhei,47.3833,28.8167
IND,India,Dumri,25.4014,86.1165
CHE,Switzerland,Adliswil,47.3167,8.5333
IND,India,Sakri,26.2197,86.0853
GBR,United Kingdom,Wibsey,53.7672,-1.7728
IND,India,Murugampalaiyam,11.0806,77.3238
HND,Honduras,La Esperanza,14.3000,-88.1833
GBR,United Kingdom,Dingle,53.3774,-2.9613
BEL,Belgium,Boom,51.0833,4.3667
DEU,Germany,Wolfratshausen,47.9133,11.4278
GBR,United Kingdom,Horsforth,53.8370,-1.6430
IND,India,Ulao,25.4165,86.0936
BHR,Bahrain,Al Hamalah,26.1497,50.4653
BHR,Bahrain,Ad Diraz,26.2186,50.4756
ESP,Spain,El Astillero,43.4017,-3.8194
MEX,Mexico,El Rosario,22.9922,-105.8572
USA,United States,McNair,38.9513,-77.4115
IND,India,Laualagaon,25.4940,87.0412
MEX,Mexico,El Dorado,24.3228,-107.3630
GBR,United Kingdom,Moreton,53.4010,-3.1110
IND,India,Mahisi,25.8540,86.4690
MNG,Mongolia,Ondorhaan,47.3233,110.6611
GBR,United Kingdom,Cowley,51.7330,-1.2150
GRC,Greece,Nea Erythraia,38.0833,23.8167
GBR,United Kingdom,Bonnyrigg,55.8747,-3.1031
USA,United States,Lomita,33.7933,-118.3175
GBR,United Kingdom,Fern Down,50.8100,-1.9000
TCD,Chad,Amdjarass,16.0658,22.8431
ARM,Armenia,Gavarr,40.3589,45.1267
AZE,Azerbaijan,Quba,41.3597,48.5125
BEL,Belgium,Neder-Over-Heembeek,50.9000,4.3833
USA,United States,Mineola,40.7470,-73.6394
GBR,United Kingdom,Staines-upon-Thames,51.4340,-0.5110
URY,Uruguay,Dolores,-33.5333,-58.2167
JPN,Japan,Tadaoka-higashi,34.4871,135.4014
GBR,United Kingdom,Dawlish,50.5810,-3.4660
USA,United States,Hyattsville,38.9613,-76.9548
USA,United States,Langley Park,38.9897,-76.9808
LKA,Sri Lanka,Galhinna,7.4161,80.5688
IND,India,Basatpur,26.0011,85.0643
IND,India,Erumapalaiyam,11.6324,78.1695
CHE,Switzerland,Ostermundigen,46.9550,7.4894
USA,United States,West Hempstead,40.6959,-73.6507
IRL,Ireland,Rathfarnham,53.2988,-6.2854
IND,India,Pachmir,25.4077,86.3803
AZE,Azerbaijan,Ismayilli,40.7900,48.1519
TCD,Chad,Ati,13.2133,18.3381
THA,Thailand,Nan,18.7833,100.7833
GBR,United Kingdom,New Brighton,53.4320,-3.0490
GBR,United Kingdom,Shirley,51.3813,-0.0543
GBR,United Kingdom,Cosham,50.8424,-1.0660
SRB,Serbia,Cuprija,43.9231,21.3686
GRC,Greece,Peraia,40.5000,22.9250
GBR,United Kingdom,High Blantyre,55.7930,-4.0970
GBR,United Kingdom,Nailsea,51.4300,-2.7600
THA,Thailand,Yasothon,15.7972,104.1431
GBR,United Kingdom,Enfield Lock,51.6686,-0.0260
GBR,United Kingdom,Cleckheaton,53.7250,-1.7190
IND,India,Manikpur,25.9100,86.8210
ITA,Italy,Beinasco,45.0167,7.5833
NAM,Namibia,Gobabis,-22.4333,18.9667
URY,Uruguay,Paso de Carrasco,-34.8714,-56.0272
PNG,Papua New Guinea,Kokopo,-4.3500,152.2736
TUN,Tunisia,Zaghouan,36.4000,10.1500
GBR,United Kingdom,Basford,52.9780,-1.1690
IND,India,Bhogpur,31.5500,75.6300
GBR,United Kingdom,Porthcawl,51.4800,-3.6900
EGY,Egypt,Bani Hasan ash Shuruq,27.9314,30.8753
THA,Thailand,Ban Rawai,7.7707,98.3185
BDI,Burundi,Bubanza,-3.0833,29.4000
GBR,United Kingdom,Milton,53.0500,-2.1420
FRA,France,Les Clayes-sous-Bois,48.8206,1.9836
IND,India,Malancha,24.6660,87.9220
IND,India,Arajpur,25.5197,87.0808
SRB,Serbia,Senta,45.9314,20.0900
IND,India,Keota,25.6440,85.8287
IND,India,Harpur Pusa,25.9667,85.6667
UGA,Uganda,Kimwanyi,0.4533,32.6347
HUN,Hungary,Szigethalom,47.3154,19.0078
GBR,United Kingdom,Hilsea,50.8300,-1.0700
IRL,Ireland,Greystones,53.1440,-6.0720
KEN,Kenya,Eldama Ravine,0.0500,35.7167
USA,United States,Lynbrook,40.6579,-73.6742
IND,India,Usmanpur,24.9218,88.0124
USA,United States,Palisades Park,40.8472,-73.9966
POL,Poland,Lomianki,52.3333,20.8833
FRA,France,Floirac,44.8364,-0.5258
BEN,Benin,Zinvie,6.6167,2.3500
AZE,Azerbaijan,Agsu,40.5692,48.4008
AZE,Azerbaijan,Agstafa,41.1189,45.4539
IND,India,Dhobauli,25.4008,86.1885
GBR,United Kingdom,Kilwinning,55.6550,-4.7030
GBR,United Kingdom,Heckmondwike,53.7080,-1.6700
GBR,United Kingdom,Woodhouse,53.3580,-1.3730
VUT,Vanuatu,Luganville,-15.5333,167.1667
IND,India,Baikatpur,25.4939,85.3792
IND,India,Raghudebbati,22.5300,88.2000
GBR,United Kingdom,Tyldesley,53.5166,-2.4667
IND,India,Lakhnaur,26.2020,86.3090
MDA,Moldova,Comrat,46.3167,28.6667
IND,India,Pariharpur,26.7114,85.6797
MEX,Mexico,Tecuala,22.4004,-105.4600
CRI,Costa Rica,San Josecito,10.0126,-84.1119
CAN,Canada,Kirkland,45.4500,-73.8667
USA,United States,La Crescenta-Montrose,34.2322,-118.2353
FRA,France,Maurepas,48.7628,1.9456
GBR,United Kingdom,Upton,53.3850,-3.0990
MLT,Malta,Qormi,35.8794,14.4722
GBR,United Kingdom,Haslingden,53.7050,-2.3280
MNG,Mongolia,Arvayheer,46.2661,102.7778
MEX,Mexico,Ciudad de Huitzuco,18.3000,-99.3500
EGY,Egypt,Biyahmu,29.3675,30.8528
MEX,Mexico,Tepoztlan,18.9853,-99.0997
MEX,Mexico,Tlaxcala,19.3151,-98.2362
GBR,United Kingdom,Kidbrooke,51.4621,0.0273
MEX,Mexico,Santiago Tulantepec,20.0397,-98.3575
UGA,Uganda,Dokolo,1.9186,33.1700
USA,United States,Sherrelwood,39.8390,-105.0014
IND,India,Mohan Eghu,25.4002,86.1450
MWI,Malawi,Mwanza,-15.5986,34.5178
ITA,Italy,Cattolica,43.9667,12.7333
UKR,Ukraine,Kotsyubyns'ke,50.4883,30.3331
IND,India,Nahazari,22.4347,88.2487
CRI,Costa Rica,San Rafael Arriba,9.8778,-84.0708
GBR,United Kingdom,Maldon,51.7318,0.6758
GBR,United Kingdom,Fazakerley,53.4676,-2.9408
USA,United States,Morristown,40.7967,-74.4772
MNE,Montenegro,Ulcinj,41.9200,19.2000
HTI,Haiti,Petit-Goave,18.4314,-72.8669
GBR,United Kingdom,Seacroft,53.8222,-1.4599
