San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,ALS,ESP
Walla Walla Regional Airport,46.0948982,-118.288002,ALW,POL
Rick Husband Amarillo International Airport,35.219398,-101.706001,AMA,MEX
Anniston Regional Airport,33.5882,-85.8581,ANB,IRN
Anderson Regional Airport,34.4945984,-82.7093964,AND,CHN
Altoona Blair County Airport,40.296398,-78.32,AOO,ESP
Centennial Airport,39.5700989,-104.848999,APA,CHN
Naples Municipal Airport,26.1525993,-81.7752991,APF,ITA
Phillips Army Air Field,39.466202,-76.1688,APG,CHN
Alpena County Regional Airport,45.0780983,-83.5603027,APN,MEX
Acadiana Regional Airport,30.0378,-91.883904,ARA,CHN
Watertown International Airport,43.991901,-76.021698,ART,PRK
Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,ASE,CHN
Astoria Regional Airport,46.1580009,-123.8789978,AST,CHN
Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,ATL,CHN
Watertown Regional Airport,44.9140015,-97.1547012,ATY,IND
Augusta State Airport,44.3205986,-69.7973022,AUG,AGO
Austin Bergstrom International Airport,30.197535,-97.662015,AUS,CHN
Wausau Downtown Airport,44.9262009,-89.6266022,AUW,COL
Asheville Regional Airport,35.436199,-82.541801,AVL,CHN
Wilkes Barre Scranton International Airport,41.338501,-75.7233963,AVP,MEX
Chandler Field,45.866299,-95.394699,AXN,VEN
Kalamazoo Battle Creek International Airport,42.2349014,-85.5521011,AZO,PAK
Beale Air Force Base,39.136101,-121.436996,BAB,SAU
Barksdale Air Force Base,32.501801,-93.662697,BAD,MEX
Westfield-Barnes Regional Airport,42.157799,-72.715599,BAF,NGA
Columbus Municipal Airport,39.262386,-85.895576,CLU,CIV
Curtis Field,31.1793003,-99.3238983,BBD,MEX
Bryce Canyon Airport,37.7064018,-112.1449966,BCE,PHL
Baudette International Airport,48.7284012,-94.6121979,BDE,KOR
Bradley International Airport,41.93851,-72.688066,BDL,BEN
Igor I Sikorsky Memorial Airport,41.1635017,-73.1261978,BDR,CHN
Laurence G Hanscom Field,42.470001,-71.289001,BED,KOR
Bradford Regional Airport,41.8031006,-78.6400986,BFD,PAK
Western Neb. Rgnl/William B. Heilig Airport,41.8740006,-103.5960007,BFF,VNM
Boeing Field King County International Airport,47.529999,-122.302002,BFI,ZWE
Meadows Field,35.433601,-119.056999,BFL,CHN
Mobile Downtown Airport,30.6268005,-88.0681,BFM,CHN
Greater Binghamton/Edwin A Link field,42.2086983,-75.9797974,BGM,KOR
Bangor International Airport,44.8074,-68.828102,BGR,BRA
Hancock County-Bar Harbor Airport,44.4500008,-68.3615036,BHB,CHN
Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,BHM,TUR
Biggs Army Air Field (Fort Bliss),31.8495007,-106.3799973,BIF,ETH
Eastern Sierra Regional Airport,37.3731003,-118.3639984,BIH,JPN
Billings Logan International Airport,45.807701,-108.542999,BIL,DEU
Bismarck Municipal Airport,46.7727013,-100.7460022,BIS,RUS
Keesler Air Force Base,30.4104004,-88.9244003,BIX,IND
Rocky Mountain Metropolitan Airport,39.908798,-105.116997,BJC,CHN
Bemidji Regional Airport,47.5093994,-94.9337006,BJI,BRA
Baker City Municipal Airport,44.8372993,-117.8089981,BKE,TUR
Buckley Space Force Base,39.701698,-104.751999,BFK,MYS
Burke Lakefront Airport,41.5175018,-81.6832962,BKL,CHN
Raleigh County Memorial Airport,37.7873001,-81.1241989,BKW,CHN
Mercer County Airport,37.295799,-81.207703,BLF,IND
Blythe Airport,33.6192017,-114.7170029,BLH,IND
Bellingham International Airport,48.7928009,-122.538002,BLI,IND
Scott AFB/Midamerica Airport,38.5452,-89.835197,BLV,CHN
Monroe County Airport,39.1459999,-86.6166992,BMG,CHN
Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901,BMI,CHN
Nashville International Airport,36.1245003,-86.6781998,BNA,USA
Burns Municipal Airport,43.590463,-118.955154,BNO,USA
Boise Air Terminal/Gowen Field,43.5644,-116.223,BOI,IND
Logan International Airport,42.3643,-71.005203,BOS,AUS
Miley Memorial Field,42.5850983,-110.1110001,BPI,CHN
Ozark Regional Airport,36.3689003,-92.4704971,WMH,YEM
Jack Brooks Regional Airport,29.9508,-94.020699,BPT,BRA
Brunswick Golden Isles Airport,31.2588005,-81.4664993,BQK,KOR
Brainerd Lakes Regional Airport,46.402861,-94.129727,BRD,IND
Southeast Iowa Regional Airport,40.7831993,-91.1255035,BRL,CHN
Brownsville South Padre Island International Airport,25.9067993,-97.4259033,BRO,RUS
Battle Creek Executive Airport at Kellogg Field,42.307301,-85.251503,BTL,PHL
Bert Mooney Airport,45.9547997,-112.4970016,BTM,NLD
Baton Rouge Metropolitan Airport,30.533199,-91.149597,BTR,CHN
Burlington International Airport,44.471901,-73.153297,BTV,LBY
Buffalo Niagara International Airport,42.9404984,-78.7322006,BUF,UKR
Bob Hope Airport,34.197703,-118.356378,BUR,EGY
Beaver County Airport,40.772499,-80.391403,BFP,USA
Beverly Regional Airport,42.584202,-70.916496,BVY,CHN
Bowling Green Warren County Regional Airport,36.9645004,-86.4197006,BWG,MEX
Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,BWI,CHN
Arkansas International Airport,35.9642982,-89.9440002,BYH,IND
Burley Municipal Airport,42.5425987,-113.7720032,BYI,IND
Bicycle Lake Army Air Field,35.2804985,-116.6299973,BYS,CIV
Gallatin Field,45.7775002,-111.1529999,BZN,CHN
Columbia Metropolitan Airport,33.938801,-81.119499,CAE,GBR
Akron Canton Regional Airport,40.9160995,-81.4421997,CAK,UZB
Caribou Municipal Airport,46.871498,-68.017899,CAR,RUS
Columbus Air Force Base,33.643799,-88.443802,CBM,VNM
Northeast Iowa Regional Airport,43.0726013,-92.6108017,CCY,RUS
Cedar City Regional Airport,37.7010002,-113.098999,CDC,IND
Chadron Municipal Airport,42.8376007,-103.0950012,CDR,IND
Childress Municipal Airport,34.4337997,-100.288002,CDS,NGA
Jack Mc Namara Field Airport,41.780201,-124.2369995,CEC,IDN
Westover Metropolitan Airport / Westover Air Reserve Base,42.194,-72.534798,CEF,CHN
Bob Sikes Airport,30.7787991,-86.5221024,CEW,CHN
Cuyahoga County Airport,41.5651016,-81.4863968,CGF,GTM
Cape Girardeau Regional Airport,37.2253,-89.570801,CGI,PHL
Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,CHA,USA
Charlottesville Albemarle Airport,38.1385994,-78.4529037,CHO,USA
Charleston International Airport,32.898602,-80.040497,CHS,CHN
The Eastern Iowa Airport,41.884701,-91.7108,CID,CHN
Chippewa County International Airport,46.2508011,-84.4723969,CIU,BRA
North Central West Virginia Airport,39.2966,-80.228104,CKB,RUS
Cleveland Hopkins International Airport,41.4117012,-81.8498001,CLE,CHN
Easterwood Field,30.5886002,-96.3638,CLL,DEU
William R Fairchild International Airport,48.1202011,-123.5,CLM,CHN
Charlotte Douglas International Airport,35.2140007,-80.9431,CLT,IDN
John Glenn Columbus International Airport,39.998001,-82.891899,CMH,IDN
University of Illinois Willard Airport,40.039819,-88.276249,CMI,AFG
Houghton County Memorial Airport,47.1683998,-88.4890976,CMX,ARG
Cavern City Air Terminal,32.3375015,-104.2630005,CNM,SWE
Chanute Martin Johnson Airport,37.668173,-95.486727,CNU,RUS
Yellowstone Regional Airport,44.520199,-109.024002,COD,USA
Coeur D'Alene - Pappy Boyington Field,47.7742996,-116.8199997,COE,CHN
Patrick Space Force Base,28.2349,-80.6101,COF,RUS
Concord Municipal Airport,43.2027016,-71.5022964,CON,USA
City of Colorado Springs Municipal Airport,38.805801,-104.700996,COS,MYS
Columbia Regional Airport,38.8181,-92.219597,COU,IND
Casper-Natrona County International Airport,42.908001,-106.463997,CPR,IND
Grand Strand Airport,33.8116989,-78.7238998,CRE,QAT
Jacksonville Executive at Craig Airport,30.3362999,-81.5143967,CRG,ISR
Corpus Christi International Airport,27.770399,-97.501198,CRP,AGO
McClellan-Palomar Airport,33.1283,-117.279999,CLD,PHL
Yeager Airport,38.3731,-81.593201,CRW,CHN
Columbus Metropolitan Airport,32.5163002,-84.9389038,CSG,USA
Crossville Memorial Whitson Field,35.9513016,-85.0849991,CSV,BRA
Cut Bank International Airport,48.608657,-112.378183,CTB,USA
Jim Hamilton L.B. Owens Airport,33.9705009,-80.9952011,CUB,CHN
Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,CVG,JPN
Corvallis Municipal Airport,44.4972,-123.2900009,CVO,JPN
Cannon Air Force Base,34.382801,-103.321999,CVS,JPN
Central Wisconsin Airport,44.7775993,-89.6668015,CWA,IDN
Conroe-North Houston Regional Airport,30.351801,-95.414497,CXO,MEX
Cheyenne Regional Jerry Olson Field,41.155701,-104.811997,CYS,CMR
Davison Army Air Field,38.7150002,-77.1809998,DAA,SAU
Daytona Beach International Airport,29.179899,-81.058098,DAB,IND
Barstow Daggett Airport,34.8536987,-116.7870026,DAG,IDN
Dallas Love Field,32.847099,-96.851799,DAL,ZAF
Danville Regional Airport,36.572899,-79.336098,DAN,JPN
James M Cox Dayton International Airport,39.902401,-84.219398,DAY,SAU
Dubuque Regional Airport,42.402,-90.709503,DBQ,RUS
Ronald Reagan Washington National Airport,38.8521,-77.037697,DCA,CHN
Dodge City Regional Airport,37.763401,-99.9655991,DDC,MEX
Decatur Airport,39.8345985,-88.8656998,DEC,CAN
Denver International Airport,39.8616982,-104.6729965,DEN,CHN
Coleman A. Young Municipal Airport,42.4091988,-83.009903,DET,UGA
Dallas Fort Worth International Airport,32.896801,-97.038002,DFW,COL
Dothan Regional Airport,31.3213005,-85.4496002,DHN,USA
Dalhart Municipal Airport,36.0225983,-102.5469971,DHT,COD
Dickinson Theodore Roosevelt Regional Airport,46.7974014,-102.802002,DIK,DEU
Laughlin Air Force Base,29.359501,-100.778002,DLF,CHN
Duluth International Airport,46.842098,-92.193604,DLH,USA
Columbia Gorge Regional Airport,45.620979,-121.170777,DLS,IRN
Davis Monthan Air Force Base,32.1665001,-110.8830032,DMA,USA
Deming Municipal Airport,32.2622986,-107.7210007,DMN,MYS
Daniel Field,33.4664993,-82.0393982,DNL,CHN
Dover Air Force Base,39.129501,-75.466003,DOV,BRA
Dupage Airport,41.9077988,-88.2485962,DPA,CHN
Desert Rock Airport,36.6194,-116.032997,DRA,DEU
Beauregard Regional Airport,30.831699,-93.339897,DRI,CHN
Del Rio International Airport,29.3742008,-100.927002,DRT,BGD
Des Moines International Airport,41.534,-93.663101,DSM,KOR
Detroit Metropolitan Wayne County Airport,42.2123985,-83.3534012,DTW,ITA
Bisbee Douglas International Airport,31.4689999,-109.6039963,DUG,IND
DuBois Regional Airport,41.178299,-78.8986969,DUJ,SDN
Dyess Air Force Base,32.420799,-99.854599,DYS,JOR
Kearney Regional Airport,40.727001,-99.006798,EAR,CHL
Pangborn Memorial Airport,47.3988991,-120.2070007,EAT,IND
Chippewa Valley Regional Airport,44.865799,-91.4842987,EAU,SAU
Elizabeth City Regional Airport & Coast Guard Air Station,36.260601,-76.174599,ECG,CHN
Northwest Florida Beaches International Airport,30.357106,-85.795414,ECP,JPN
Edwards Air Force Base,34.905399,-117.884003,EDW,CHN
Needles Airport,34.7663002,-114.6230011,EED,CHN
Dillant Hopkins Airport,42.898399,-72.270798,EEN,RUS
Ellington Airport,29.6072998,-95.1587982,EFD,MEX
Eagle County Regional Airport,39.642601,-106.9179993,EGE,BRA
Duke Field,30.6504002,-86.5229034,EGI,USA
Murray Field,40.8033981,-124.112999,EKA,COD
Elkins-Randolph County Regional Airport,38.889759,-79.857651,EKN,IND
Elko Regional Airport,40.8249016,-115.7919998,EKO,GBR
South Arkansas Regional Airport at Goodwin Field,33.221001,-92.813301,ELD,CHN
Elmira Corning Regional Airport,42.1599007,-76.8916016,ELM,CHN
Ely Municipal Airport,47.824501,-91.8307037,LYU,JOR
El Paso International Airport,31.8071995,-106.3779984,ELP,EGY
Ely Airport Yelland Field,39.2997017,-114.8420029,ELY,CHN
Vance Air Force Base,36.339199,-97.916496,END,DEU
Wendover Airport,40.7187004,-114.0309982,ENV,VEN
Kenosha Regional Airport,42.5956993,-87.927803,ENW,RUS
Erie International Tom Ridge Field,42.083127,-80.173867,ERI,CHN
Esler Army Airfield / Esler Regional Airport,31.394266,-92.294082,ESF,IND
Mahlon Sweet Field,44.1245995,-123.211998,EUG,CHN
Evansville Regional Airport,38.0369987,-87.532402,EVV,CHN
Evanston-Uinta County Airport-Burns Field,41.2747994,-111.0350037,EVW,IDN
New Bedford Regional Airport,41.6761017,-70.9569016,EWB,DEU
Coastal Carolina Regional Airport,35.0730019,-77.0429001,EWN,IND
Newark Liberty International Airport,40.692501,-74.168701,EWR,AGO
Key West International Airport,24.556101,-81.759598,EYW,MEX
Felker Army Air Field,37.1325,-76.608803,FAF,RUS
Hector International Airport,46.9207001,-96.8158035,FAR,CHN
Fresno Yosemite International Airport,36.776199,-119.718002,FAT,CHN
Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,FAY,BGD
Simmons Army Air Field,35.1318016,-78.9366989,FBG,AFG
Butts AAF (Fort Carson) Air Field,38.6783981,-104.7570038,FCS,CHN
Findlay Airport,41.0135002,-83.6687012,FDY,IRN
Wright-Patterson Air Force Base,39.826099,-84.048302,FFO,RUS
Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,FHU,IND
Venango Regional Airport,41.3778992,-79.8603973,FKL,ESP
Flagstaff Pulliam International Airport,35.1385,-111.670998,FLG,PER
Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,FLL,IND
Florence Regional Airport,34.1853981,-79.7238998,FLO,IND
Tipton Airport,39.0853996,-76.7593994,FME,YEM
Four Corners Regional Airport,36.741199,-108.230003,FMN,KOR
Page Field,26.5865994,-81.8632965,FMY,USA
Bishop International Airport,42.9654007,-83.7435989,FNT,ZAF
Fort Dodge Regional Airport,42.5514984,-94.1925964,FOD,IND
Topeka Regional Airport,38.950901,-95.663597,FOE,POL
St Lucie County International Airport,27.4951,-80.3683014,FPR,CHN
Republic Airport,40.7288017,-73.4133987,FRG,PHL
Marshall Army Air Field,39.053021,-96.764202,FRI,BRA
Sioux Falls Regional Airport / Joe Foss Field,43.585463,-96.741152,FSD,UGA
Henry Post Army Air Field (Fort Sill),34.6497994,-98.4021988,FSI,SAU
Fort Smith Regional Airport,35.336601,-94.367401,FSM,MEX
Fort Stockton Pecos County Airport,30.9157009,-102.9160004,FST,USA
Godman Army Air Field,37.9071007,-85.9720993,FTK,UZB
Fort Worth Meacham International Airport,32.819801,-97.362396,FTW,CHN
Fulton County Airport Brown Field,33.7790985,-84.5214005,FTY,CHN
Fort Wayne International Airport,40.9785,-85.195099,FWA,DEU
Fort Lauderdale Executive Airport,26.1973,-80.1707001,FXE,COL
Drake Field,36.0051003,-94.1700974,FYV,CHN
Northeast Wyoming Regional Airport,44.3489,-105.539001,GCC,MEX
Garden City Regional Airport,37.9275017,-100.723999,GCK,CHN
Grand Canyon National Park Airport,35.9524,-112.147003,GCN,PHL
Dawson Community Airport,47.1386986,-104.8069992,GDV,BRA
Spokane International Airport,47.6199,-117.533997,GEG,CHN
Grand Forks International Airport,47.949299,-97.176102,GFK,CHN
Floyd Bennett Memorial Airport,43.3412018,-73.6102982,GFL,IRQ
East Texas Regional Airport,32.3839989,-94.7115021,GGG,IRQ
Wokal Field/Glasgow-Valley County Airport,48.212502,-106.614998,GGW,COL
Grand Junction Regional Airport,39.126663,-108.529387,GJT,RUS
Goodland Municipal Airport,39.370701,-101.699753,GLD,SDN
Mid Delta Regional Airport,33.4828987,-90.9856033,GLH,LBN
Scholes International At Galveston Airport,29.2653008,-94.8603973,GLS,CHN
Greenville Downtown Airport,34.847903,-82.350217,GMU,JPN
Gainesville Regional Airport,29.6900997,-82.2717972,GNV,RUS
Groton New London Airport,41.330101,-72.045097,GON,CHN
Glacier Park International Airport,48.3105011,-114.2559967,FCA,ARG
Gulfport Biloxi International Airport,30.407301,-89.070099,GPT,RUS
Austin Straubel International Airport,44.483459,-88.130805,GRB,IND
Gray Army Air Field,47.0792007,-122.5810013,GRF,SOM
Central Nebraska Regional Airport,40.9674988,-98.3096008,GRI,FRA
Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,31.0672,-97.828903,GRK,CHN
Gerald R. Ford International Airport,42.8807983,-85.5227966,GRR,CHN
Seymour Johnson Air Force Base,35.339401,-77.960602,GSB,BEL
Piedmont Triad International Airport,36.097801,-79.937302,GSO,IRN
Greenville Spartanburg International Airport,34.895699,-82.218903,GSP,SEN
Great Falls International Airport,47.4819984,-111.3710022,GTF,IRN
Golden Triangle Regional Airport,33.4502983,-88.5914001,GTR,IND
Gallup Municipal Airport,35.5111008,-108.7890015,GUP,IND
Grissom Air Reserve Base,40.648102,-86.1521,GUS,ZMB
Guymon Municipal Airport,36.6851006,-101.5080032,GUY,JPN
Greenwood–Leflore Airport,33.4943008,-90.0847015,GWO,USA
Gary Chicago International Airport,41.6162987,-87.4128036,GYY,MEX
Hattiesburg Bobby L Chain Municipal Airport,31.2647991,-89.2528,HBG,CHN
Hobart Regional Airport,34.991317,-99.051313,HBR,IRN
Hartford Brainard Airport,41.7366982,-72.6493988,HFD,VNM
Hagerstown Regional Richard A Henson Field,39.707901,-77.7294998,HGR,MEX
Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,HHR,VEN
Range Regional Airport,47.3866,-92.838997,HIB,CHL
Hill Air Force Base,41.12403,-111.973086,HIF,RUS
Lake Havasu City International Airport,34.571098,-114.358002,HII,COL
Portland Hillsboro Airport,45.540401,-122.949997,HIO,SAU
Hickory Regional Airport,35.7411003,-81.3895035,HKY,EGY
Wheeling Ohio County Airport,40.1749992,-80.6463013,HLG,IND
Helena Regional Airport,46.6068,-111.983002,HLN,CHN
Holloman Air Force Base,32.852501,-106.107002,HMN,UKR
Lea County Regional Airport,32.6875,-103.217003,HOB,MAR
Huron Regional Airport,44.3852005,-98.2285004,HON,GTM
Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,HOP,IRN
Memorial Field Airport,34.4788,-93.096262,HOT,KOR
William P Hobby Airport,29.645399,-95.2789,HOU,CHN
Westchester County Airport,41.0670013,-73.7076035,HPN,CHN
Bowerman Airport,46.971199,-123.9369965,HQM,CHN
Valley International Airport,26.2285004,-97.6544037,HRL,GBR
Boone County Airport,36.2615013,-93.1547012,HRO,JPN
Homestead ARB Airport,25.4885998,-80.3835983,HST,EGY
Huntsville International Carl T Jones Field,34.637199,-86.775101,HSV,DEU
Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,HTS,CAN
Redstone Army Air Field,34.6786995,-86.6847992,HUA,CHN
"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,HUF,IND
Houlton International Airport,46.1231003,-67.792099,HUL,CHN
Hutchinson Municipal Airport,38.0654984,-97.8606033,HUT,COL
Tweed New Haven Airport,41.2636986,-72.8868027,HVN,BRA
Havre City County Airport,48.542999,-109.762001,HVR,CHN
Cape Cod Gateway Airport,41.6693,-70.280403,HYA,USA
Sawyer County Airport,46.0251999,-91.4442978,HYR,VNM
Hays Regional Airport,38.8422012,-99.273201,HYS,HTI
Northeast Ohio Regional Airport,41.778,-80.695503,JFN,VEN
McConnell Air Force Base,37.621899,-97.268204,IAB,BLR
Washington Dulles International Airport,38.9445,-77.455803,IAD,GBR
Niagara Falls International Airport,43.1073,-78.946198,IAG,CHN
George Bush Intercontinental Houston Airport,29.9843998,-95.3414001,IAH,BRA
Wichita Eisenhower National Airport,37.649899,-97.433098,ICT,CHN
Idaho Falls Regional Airport,43.514599,-112.070999,IDA,IND
Laughlin Bullhead International Airport,35.157398,-114.559998,IFP,EGY
Kingman Airport,35.259499,-113.938004,IGM,RUS
Greater Kankakee Airport,41.0713997,-87.8462982,IKK,IRQ
New Castle Airport,39.6786995,-75.6064987,ILG,IND
Wilmington International Airport,34.2705994,-77.9026031,ILM,CHN
Wilmington Airpark,39.4278984,-83.792099,ILN,USA
Indianapolis International Airport,39.7173,-86.294403,IND,YEM
Winkler County Airport,31.7796001,-103.2009964,INK,ZMB
Falls International Airport,48.5662003,-93.4030991,INL,JPN
Smith Reynolds Airport,36.1337013,-80.2220001,INT,IND
Winslow Lindbergh Regional Airport,35.0219002,-110.7229996,INW,TWN
Imperial County Airport,32.8342018,-115.5790024,IPL,PHL
Williamsport Regional Airport,41.241798,-76.921097,IPT,JPN
Kirksville Regional Airport,40.0934982,-92.544899,IRK,COL
Kissimmee Gateway Airport,28.2898006,-81.4371033,ISM,JPN
Kinston Regional Jetport At Stallings Field,35.3314018,-77.6088028,ISO,CHN
Long Island Mac Arthur Airport,40.7952004,-73.1001968,ISP,PHL
Ithaca Tompkins Regional Airport,42.4910011,-76.4583969,ITH,TWN
Phoenix–Mesa Gateway Airport,33.3078,-111.654999,AZA,ZAF
Jackson Hole Airport,43.6072998,-110.737999,JAC,IND
Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,JAN,AGO
Jacksonville International Airport,30.4941006,-81.6878967,JAX,AGO
Jonesboro Municipal Airport,35.8316994,-90.6464005,JBR,NGA
Kimble County Airport,30.5112991,-99.7634964,JCT,IND
John F Kennedy International Airport,40.639447,-73.779317,JFK,RUS
Chautauqua County-Jamestown Airport,42.15425,-79.254008,JHW,UKR
Joplin Regional Airport,37.151798,-94.498299,JLN,CHN
Jamestown Regional Airport,46.9296989,-98.6781998,JMS,IND
Concord-Padgett Regional Airport,35.387798,-80.709099,USA,BRA
John Murtha Johnstown Cambria County Airport,40.3161011,-78.8339005,JST,AFG
Jackson County Airport/Reynolds Field,42.260509,-84.463019,JXN,PAK
Southwest Washington Regional Airport,46.118,-122.8980026,KLS,MAR
Southeast Colorado Regional Airport,38.066407,-102.691373,LAA,CHN
Purdue University Airport,40.4123,-86.936897,LAF,SOM
Lakeland Linder International Airport,27.988899,-82.018602,LAL,JPN
Capital City Airport,42.7787018,-84.5874023,LAN,MYS
Laramie Regional Airport,41.3120995,-105.6750031,LAR,CHN
Harry Reid International Airport,36.083361,-115.151817,LAS,COL
Lawton Fort Sill Regional Airport,34.5676994,-98.4166031,LAW,PER
Los Angeles / Tom Bradley International Airport,33.942501,-118.407997,LAX,DEU
Lubbock Preston Smith International Airport,33.663601,-101.822998,LBB,KAZ
Arnold Palmer Regional Airport,40.275902,-79.4048,LBE,USA
North Platte Regional Airport Lee Bird Field,41.1262016,-100.6839981,LBF,FRA
Liberal Mid-America Regional Airport,37.0442009,-100.9599991,LBL,COD
Lumberton Regional Airport,34.610773,-79.05943,LBT,CHN
Texas Gulf Coast Regional Airport,29.108601,-95.462097,LJN,IDN
Lake Charles Regional Airport,30.1261005,-93.2232971,LCH,CHN
Rickenbacker International Airport,39.813801,-82.927803,LCK,CHN
Lebanon Municipal Airport,43.6260986,-72.3041992,LEB,CHN
Leesburg International Airport,28.8230991,-81.8087006,LEE,CHN
Blue Grass Airport,38.036499,-84.605904,LEX,USA
Langley Air Force Base,37.082901,-76.360497,LFI,MYS
Angelina County Airport,31.2339993,-94.75,LFK,MEX
Lafayette Regional Airport,30.205299,-91.987602,LFT,MEX
La Guardia Airport,40.777199,-73.872597,LGA,VNM
Long Beach Airport (Daugherty Field),33.816523,-118.149891,LGB,CHN
Logan-Cache Airport,41.7911987,-111.8519974,LGU,MEX
Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,LIT,ARE
Crater Lake-Klamath Regional Airport,42.156101,-121.733002,LMT,SDN
Hunt Field,42.815201,-108.730003,LND,PAK
Lincoln Airport,40.8510017,-96.759201,LNK,USA
Lancaster Airport,40.1217003,-76.2960968,LNS,JPN
Derby Field,40.0663986,-118.5650024,LOL,RUS
Bowman Field,38.2280006,-85.6636963,LOU,CHN
London-Corbin Airport/Magee Field,37.0821991,-84.0848999,LOZ,USA
Laredo International Airport,27.5438004,-99.4616013,LRD,CHN
Little Rock Air Force Base,34.9169006,-92.1496964,LRF,GBR
Las Cruces International Airport,32.2893982,-106.9219971,LRU,IND
La Crosse Regional Airport,43.879002,-91.256699,LSE,RUS
Lawson Army Air Field,32.332546,-84.988003,LSF,POL
Nellis Air Force Base,36.2361984,-115.0339966,LSV,CHN
Altus Air Force Base,34.667099,-99.266701,LTS,BRA
Luke Air Force Base,33.535,-112.383003,LUF,USA
Cincinnati Municipal Airport Lunken Field,39.1032982,-84.418602,LUK,CHN
Mission Field,45.6994019,-110.447998,LVM,CHN
Las Vegas Municipal Airport,35.654202,-105.141998,LVS,JOR
Greenbrier Valley Airport,37.8582993,-80.399498,LWB,BGD
Lawrence Municipal Airport,42.7172012,-71.1233978,LWM,CHN
Lewiston Nez Perce County Airport,46.3745003,-117.0149994,LWS,GBR
Lewistown Municipal Airport,47.0493011,-109.4670029,LWT,IND
Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,LYH,CHN
Midland International Air and Space Port,31.942499,-102.202003,MAF,IND
Mobridge Municipal Airport,45.5465012,-100.4079971,MBG,BRA
MBS International Airport,43.532902,-84.079597,MBS,PAK
McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,MCB,CHN
McClellan Airfield,38.667599,-121.401001,MCC,JPN
Merced Regional Macready Field,37.2846985,-120.5139999,MCE,SOM
MacDill Air Force Base,27.8493,-82.521202,MCF,RUS
Kansas City International Airport,39.2976,-94.713898,MCI,TZA
McCook Ben Nelson Regional Airport,40.208016,-100.592651,MCK,CHN
Middle Georgia Regional Airport,32.6927986,-83.6492004,MCN,IND
Orlando International Airport,28.4293995,-81.3089981,MCO,ZAF
Mason City Municipal Airport,43.157799,-93.331299,MCW,JPN
Southern Illinois Airport,37.778099,-89.251999,MDH,BGD
Harrisburg International Airport,40.193501,-76.763397,MDT,ARG
Chicago Midway International Airport,41.785999,-87.752403,MDW,BRA
Key Field / Meridian Regional Airport,32.3326,-88.7519,MEI,AFG
Memphis International Airport,35.0424004,-89.9766998,MEM,PAK
Castle Airport,37.3805008,-120.5680008,MER,GBR
Mansfield Lahm Regional Airport,40.8213997,-82.5166016,MFD,PER
McAllen Miller International Airport,26.176141,-98.237965,MFE,PHL
Rogue Valley International Medford Airport,42.3741989,-122.8730011,MFR,TUR
Dobbins Air Reserve Base,33.915401,-84.516296,MGE,CHN
Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,MGM,USA
Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598,MGW,CHN
Manhattan Regional Airport,39.1409988,-96.6707993,MHK,TUR
Sacramento Mather Airport,38.553902,-121.297997,MHR,NGA
Manchester-Boston Regional Airport,42.932598,-71.435699,MHT,PHL
Miami International Airport,25.7931995,-80.2906036,MIA,BRA
Minot Air Force Base,48.4156,-101.358002,MIB,PHL
Delaware County Johnson Field,40.242298,-85.395897,MIE,CHN
Millville Municipal Airport,39.367802,-75.072197,MIV,CHN
Charles B. Wheeler Downtown Airport,39.1231995,-94.5927963,MKC,IND
General Mitchell International Airport,42.9472008,-87.8965988,MKE,RUS
Muskegon County Airport,43.169498,-86.238197,MKG,CHN
McKellar-Sipes Regional Airport,35.599899,-88.915604,MKL,USA
Melbourne Orlando International Airport,28.1028,-80.645302,MLB,ARG
Mc Alester Regional Airport,34.882401,-95.783501,MLC,CHN
Quad City International Airport,41.448502,-90.5075,MLI,CHN
Miles City Airport - Frank Wiley Field,46.428001,-105.886002,MLS,IRQ
Monroe Regional Airport,32.510899,-92.037697,MLU,JPN
Mc Entire Joint National Guard Base,33.9207993,-80.8013,MMT,SAU
Morristown Municipal Airport,40.7994003,-74.4149017,MMU,CHN
Mobile Regional Airport,30.6912,-88.242798,MOB,VNM
Modesto City Co-Harry Sham Field,37.625801,-120.954002,MOD,USA
